sample_id,parent_sample_id,label,language_type,source_dataset,generator,split,augmentation_condition,duration,codec,sha256,group_id,path
rob_is_hi_xtts_v2_00838__multi_codec,is_hi_xtts_v2_00838,fake,Hindi,IndicSynth,xtts_v2,test,multi_codec,5.6114,WAV/PCM_16,bc0baa8dd086b7dec4aa03a8c57c2565a2fb58b5e234957ae2d0cd991eadcebf,4d367cd52c41eb30,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00838__multi_codec.wav
rob_is_hi_xtts_v2_00905__mp3,is_hi_xtts_v2_00905,fake,Hindi,IndicSynth,xtts_v2,test,mp3,5.7074,WAV/PCM_16,81d68396d338b972dc6fc5e74c1fa41453168162da9f55b1c7a25139cfca744d,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00905__mp3.wav
rob_is_hi_xtts_v2_00905__opus,is_hi_xtts_v2_00905,fake,Hindi,IndicSynth,xtts_v2,test,opus,5.7074,WAV/PCM_16,9cb2240e8615538da22f30ea1d09e41abd958e3e48da752d295037cfbd649541,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00905__opus.wav
rob_is_hi_xtts_v2_00905__telephone,is_hi_xtts_v2_00905,fake,Hindi,IndicSynth,xtts_v2,test,telephone,5.7074,WAV/PCM_16,169e575bf16c60925fc0aa4212be6b22814b4746d4a2865ad193043d80475413,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00905__telephone.wav
rob_is_hi_xtts_v2_00905__lowpass,is_hi_xtts_v2_00905,fake,Hindi,IndicSynth,xtts_v2,test,lowpass,5.7074,WAV/PCM_16,dc7869b6c78e5d7d9d37c13d5eb8ee086258ea6422d8d279d72da0b49daa9bbe,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00905__lowpass.wav
rob_is_hi_xtts_v2_00905__multi_codec,is_hi_xtts_v2_00905,fake,Hindi,IndicSynth,xtts_v2,test,multi_codec,5.7074,WAV/PCM_16,327669632164fefed54033b7369524a250774ec46a606f93dd2301f931bb3c98,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00905__multi_codec.wav
rob_is_hi_xtts_v2_00910__mp3,is_hi_xtts_v2_00910,fake,Hindi,IndicSynth,xtts_v2,test,mp3,4.5874,WAV/PCM_16,313139f80a7efec75e6a16f0072b0838ef42e36ec6733eb77946e443e53a8681,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00910__mp3.wav
rob_is_hi_xtts_v2_00910__opus,is_hi_xtts_v2_00910,fake,Hindi,IndicSynth,xtts_v2,test,opus,4.5874,WAV/PCM_16,69f42c5aef7f91120241ee87b9945eb9c850a801d681d5b309fa8141016981b1,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00910__opus.wav
rob_is_hi_xtts_v2_00910__telephone,is_hi_xtts_v2_00910,fake,Hindi,IndicSynth,xtts_v2,test,telephone,4.5874,WAV/PCM_16,2587506bdc37797a287c2c6d42f19a2c628f1750c1426b09f25f2467f494b611,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00910__telephone.wav
rob_is_hi_xtts_v2_00910__lowpass,is_hi_xtts_v2_00910,fake,Hindi,IndicSynth,xtts_v2,test,lowpass,4.5874,WAV/PCM_16,d5b059e279feadeb97c8e590eb8d2467ade7cfc2b7e272334f89ca99af72fb04,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00910__lowpass.wav
rob_is_hi_xtts_v2_00910__multi_codec,is_hi_xtts_v2_00910,fake,Hindi,IndicSynth,xtts_v2,test,multi_codec,4.5874,WAV/PCM_16,716f1ce953894002554a8dc2d4a9a632f3f24c9ad1251bd8af731a1625f63b0e,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00910__multi_codec.wav
rob_is_hi_xtts_v2_00915__mp3,is_hi_xtts_v2_00915,fake,Hindi,IndicSynth,xtts_v2,test,mp3,5.5154,WAV/PCM_16,d2f3dbcdd9d71deeea0e9500b80aae31714c08c699953ac16815898d3fe04e7e,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00915__mp3.wav
rob_is_hi_xtts_v2_00915__opus,is_hi_xtts_v2_00915,fake,Hindi,IndicSynth,xtts_v2,test,opus,5.5154,WAV/PCM_16,1eaf0c00e1b5a5c1a29fb3edbebbc4c9729fc528e47a06d594bf695d9ac26563,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00915__opus.wav
rob_is_hi_xtts_v2_00915__telephone,is_hi_xtts_v2_00915,fake,Hindi,IndicSynth,xtts_v2,test,telephone,5.5154,WAV/PCM_16,3c216a8eabe647fe7b21ba09d5db775c0c931f5060683096b343680a496ef343,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00915__telephone.wav
rob_is_hi_xtts_v2_00915__lowpass,is_hi_xtts_v2_00915,fake,Hindi,IndicSynth,xtts_v2,test,lowpass,5.5154,WAV/PCM_16,5c6e5ca7dec26a57e3ebb4a55717c07402bfc239ed9f450689489577369a4683,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00915__lowpass.wav
rob_is_hi_xtts_v2_00915__multi_codec,is_hi_xtts_v2_00915,fake,Hindi,IndicSynth,xtts_v2,test,multi_codec,5.5154,WAV/PCM_16,9c7ddd8206fe7a8ffcd466e7f8109006d1209f9761fed8c6aa8feba72c382fbc,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00915__multi_codec.wav
rob_is_hi_xtts_v2_00916__mp3,is_hi_xtts_v2_00916,fake,Hindi,IndicSynth,xtts_v2,test,mp3,5.4749,WAV/PCM_16,c48be30043c1f5bbed8174680240786c2c84f078b46dcbcafeb4feca9da00d14,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00916__mp3.wav
rob_is_hi_xtts_v2_00916__opus,is_hi_xtts_v2_00916,fake,Hindi,IndicSynth,xtts_v2,test,opus,5.4727,WAV/PCM_16,e89015866091a6acb5791af08fbf930af785227c133d606619c5b06487fdd278,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00916__opus.wav
rob_is_hi_xtts_v2_00916__telephone,is_hi_xtts_v2_00916,fake,Hindi,IndicSynth,xtts_v2,test,telephone,5.4727,WAV/PCM_16,ce2427fb0d946137103e23f376909bf0986d643fc648fa48d2085387a9c8edab,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00916__telephone.wav
rob_is_hi_xtts_v2_00916__lowpass,is_hi_xtts_v2_00916,fake,Hindi,IndicSynth,xtts_v2,test,lowpass,5.4727,WAV/PCM_16,4762c3a5f810c05719a6bdd29387bae952058bc39bb60e6e7316513fe948f3fd,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00916__lowpass.wav
rob_is_hi_xtts_v2_00916__multi_codec,is_hi_xtts_v2_00916,fake,Hindi,IndicSynth,xtts_v2,test,multi_codec,5.4749,WAV/PCM_16,d9e33e4622b689f0b8fc1ff2a7bf9ef9ee46c7a06dd020517e635ddcaacade16,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00916__multi_codec.wav
rob_is_hi_xtts_v2_00920__mp3,is_hi_xtts_v2_00920,fake,Hindi,IndicSynth,xtts_v2,test,mp3,6.2194,WAV/PCM_16,18a541a2983e305f4cdbde5d0ece981636f77af1a6dec285c8acb9084afd8a3f,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00920__mp3.wav
rob_is_hi_xtts_v2_00920__opus,is_hi_xtts_v2_00920,fake,Hindi,IndicSynth,xtts_v2,test,opus,6.2194,WAV/PCM_16,20559d75a87dd80df4846403736f4d021a01a55250aceec120d7de18c04332d5,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00920__opus.wav
rob_is_hi_xtts_v2_00920__telephone,is_hi_xtts_v2_00920,fake,Hindi,IndicSynth,xtts_v2,test,telephone,6.2194,WAV/PCM_16,cd8a34086ced68b86d49846ccce3cdfbfa001df82f08d0d4ec155a31d7459738,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00920__telephone.wav
rob_is_hi_xtts_v2_00920__lowpass,is_hi_xtts_v2_00920,fake,Hindi,IndicSynth,xtts_v2,test,lowpass,6.2194,WAV/PCM_16,e2ecfbfa9485453e3ada9f31ab7ff6cd86f89beccbb1ddb4b2905208a3113747,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00920__lowpass.wav
rob_is_hi_xtts_v2_00920__multi_codec,is_hi_xtts_v2_00920,fake,Hindi,IndicSynth,xtts_v2,test,multi_codec,6.2194,WAV/PCM_16,94545168cc185ac2eb9ef8d0eda3a9128a32e212e8e26881ab0a86f443e3a888,24f68f5cd7f8dd66,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_00920__multi_codec.wav
rob_is_hi_xtts_v2_01005__mp3,is_hi_xtts_v2_01005,fake,Hindi,IndicSynth,xtts_v2,test,mp3,5.1527,WAV/PCM_16,80eb2894536a4960c9a85bd04d633164abc1a7958330ce8a2ab1ba49d464e859,6cf8394fb06a089f,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01005__mp3.wav
rob_is_hi_xtts_v2_01005__opus,is_hi_xtts_v2_01005,fake,Hindi,IndicSynth,xtts_v2,test,opus,5.1527,WAV/PCM_16,ab20096c52c75ed469348c164d6a2a90543a35604a3a63dd2fb92e4644f65fb4,6cf8394fb06a089f,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01005__opus.wav
rob_is_hi_xtts_v2_01005__telephone,is_hi_xtts_v2_01005,fake,Hindi,IndicSynth,xtts_v2,test,telephone,5.1528,WAV/PCM_16,47801f35c4ceb8dff6a5b68b8dafc71d4967d6466ea5cb988ee91ba9c2796d22,6cf8394fb06a089f,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01005__telephone.wav
rob_is_hi_xtts_v2_01005__lowpass,is_hi_xtts_v2_01005,fake,Hindi,IndicSynth,xtts_v2,test,lowpass,5.1527,WAV/PCM_16,fe786a5cbf4422cdf72df6c2822cf0f886486fbeccba1a3f031295b2dd608cfd,6cf8394fb06a089f,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01005__lowpass.wav
rob_is_hi_xtts_v2_01005__multi_codec,is_hi_xtts_v2_01005,fake,Hindi,IndicSynth,xtts_v2,test,multi_codec,5.1527,WAV/PCM_16,211c89750941a5ff41f2d52c3ec30890f70f979cb2c9f080f94dfcb80c133b4c,6cf8394fb06a089f,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01005__multi_codec.wav
rob_is_hi_xtts_v2_01008__mp3,is_hi_xtts_v2_01008,fake,Hindi,IndicSynth,xtts_v2,test,mp3,5.4749,WAV/PCM_16,04ebeb236651229d3435d48d699e264de250ec81db21a94a92d705a650b99849,6cf8394fb06a089f,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01008__mp3.wav
rob_is_hi_xtts_v2_01008__opus,is_hi_xtts_v2_01008,fake,Hindi,IndicSynth,xtts_v2,test,opus,5.4727,WAV/PCM_16,75c0dfc916061070da389f00364919d444575ab79c522cb0210581f54e3d428d,6cf8394fb06a089f,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01008__opus.wav
rob_is_hi_xtts_v2_01008__telephone,is_hi_xtts_v2_01008,fake,Hindi,IndicSynth,xtts_v2,test,telephone,5.4727,WAV/PCM_16,88b5e1ebbc939cb0052c1dc18e1acc9927106b398743a427ca652476df4ef6bf,6cf8394fb06a089f,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01008__telephone.wav
rob_is_hi_xtts_v2_01008__lowpass,is_hi_xtts_v2_01008,fake,Hindi,IndicSynth,xtts_v2,test,lowpass,5.4727,WAV/PCM_16,fcf0218841a3e220bac51caf6330a5a1d44e6679db631c829e5e83238d4c25e9,6cf8394fb06a089f,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01008__lowpass.wav
rob_is_hi_xtts_v2_01008__multi_codec,is_hi_xtts_v2_01008,fake,Hindi,IndicSynth,xtts_v2,test,multi_codec,5.4749,WAV/PCM_16,7a63d4881eeba07f967db9c30b4cfaf09e703177372e2859fb58586e0f8870ca,6cf8394fb06a089f,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01008__multi_codec.wav
rob_is_hi_xtts_v2_01021__mp3,is_hi_xtts_v2_01021,fake,Hindi,IndicSynth,xtts_v2,test,mp3,5.014,WAV/PCM_16,023d4d5b92544b9886e9a7731be7072bd0347a0621676a65e509fe8a60529cbe,6cf8394fb06a089f,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01021__mp3.wav
rob_is_hi_xtts_v2_01021__opus,is_hi_xtts_v2_01021,fake,Hindi,IndicSynth,xtts_v2,test,opus,5.014,WAV/PCM_16,18afc59c815caaa770a0b2163e8569d211b731a76fe376f72c940028581320bd,6cf8394fb06a089f,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01021__opus.wav
rob_is_hi_xtts_v2_01021__telephone,is_hi_xtts_v2_01021,fake,Hindi,IndicSynth,xtts_v2,test,telephone,5.014,WAV/PCM_16,52d0117be17648cf0e7908c56b7f2f4f2013ac8bc82793693232610081bf28f8,6cf8394fb06a089f,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01021__telephone.wav
rob_is_hi_xtts_v2_01021__lowpass,is_hi_xtts_v2_01021,fake,Hindi,IndicSynth,xtts_v2,test,lowpass,5.014,WAV/PCM_16,5c52578b2a7c74001329bdce8a409b7aa1f3e6e5a6dccf9d02e597643794dcc0,6cf8394fb06a089f,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01021__lowpass.wav
rob_is_hi_xtts_v2_01021__multi_codec,is_hi_xtts_v2_01021,fake,Hindi,IndicSynth,xtts_v2,test,multi_codec,5.014,WAV/PCM_16,61b30d572edaf18bbe6751d770c316428bb84eea043ad7bc60a64344ac3edb64,6cf8394fb06a089f,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01021__multi_codec.wav
rob_is_hi_xtts_v2_01176__mp3,is_hi_xtts_v2_01176,fake,Hindi,IndicSynth,xtts_v2,test,mp3,6.3047,WAV/PCM_16,0865907a826900b401645bf591df31b4b97493b424d1a8978d4eed29526f07fb,08203b1988bf02c5,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01176__mp3.wav
rob_is_hi_xtts_v2_01176__opus,is_hi_xtts_v2_01176,fake,Hindi,IndicSynth,xtts_v2,test,opus,6.3047,WAV/PCM_16,4063f568ec0804956b82906b5d2ef8faffa7f0a4adeb658be9d262ef75206a51,08203b1988bf02c5,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01176__opus.wav
rob_is_hi_xtts_v2_01176__telephone,is_hi_xtts_v2_01176,fake,Hindi,IndicSynth,xtts_v2,test,telephone,6.3048,WAV/PCM_16,9bb478fb8dbe6496d239079e02079a2d2d2c29b84dac6302bb953c3bcaaa13c4,08203b1988bf02c5,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01176__telephone.wav
rob_is_hi_xtts_v2_01176__lowpass,is_hi_xtts_v2_01176,fake,Hindi,IndicSynth,xtts_v2,test,lowpass,6.3047,WAV/PCM_16,2428af7498fc29610725166c0f1e02a416bd0dcd51969209c85819ae9d9dbfd5,08203b1988bf02c5,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01176__lowpass.wav
rob_is_hi_xtts_v2_01176__multi_codec,is_hi_xtts_v2_01176,fake,Hindi,IndicSynth,xtts_v2,test,multi_codec,6.3047,WAV/PCM_16,bb4c5f04d97103f184a9705b17cf68be62ed7fbf5109c901cae262bb7363ea86,08203b1988bf02c5,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01176__multi_codec.wav
rob_is_hi_xtts_v2_01181__mp3,is_hi_xtts_v2_01181,fake,Hindi,IndicSynth,xtts_v2,test,mp3,7.4674,WAV/PCM_16,7413cd4934e99dcc7495016394c338374fbea6cdc933895685d1bd0c24588cf8,08203b1988bf02c5,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01181__mp3.wav
rob_is_hi_xtts_v2_01181__opus,is_hi_xtts_v2_01181,fake,Hindi,IndicSynth,xtts_v2,test,opus,7.4674,WAV/PCM_16,8788c3eca31c5da05db0073a429d85e60b29b6b39f887f942b764926d169ec7d,08203b1988bf02c5,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01181__opus.wav
rob_is_hi_xtts_v2_01181__telephone,is_hi_xtts_v2_01181,fake,Hindi,IndicSynth,xtts_v2,test,telephone,7.4674,WAV/PCM_16,40fdf55ac8ea9a14acc840cdf2fbb979e6bdda9d71de27772a67c0e2a30b5dda,08203b1988bf02c5,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01181__telephone.wav
rob_is_hi_xtts_v2_01181__lowpass,is_hi_xtts_v2_01181,fake,Hindi,IndicSynth,xtts_v2,test,lowpass,7.4674,WAV/PCM_16,95e65cb3fe15dd438f49b41bf647688a30131d2141f247856ff9e92d81d51d69,08203b1988bf02c5,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01181__lowpass.wav
rob_is_hi_xtts_v2_01181__multi_codec,is_hi_xtts_v2_01181,fake,Hindi,IndicSynth,xtts_v2,test,multi_codec,7.4674,WAV/PCM_16,25c0c69344189b8ec71af8a71d6a3f1f296e2f9587587b0747d66ae76420e0fa,08203b1988bf02c5,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01181__multi_codec.wav
rob_is_hi_xtts_v2_01283__mp3,is_hi_xtts_v2_01283,fake,Hindi,IndicSynth,xtts_v2,test,mp3,6.5927,WAV/PCM_16,b3c4a877222294c56bd85db89e330ebfc9a61bfcb1b20e9845a7bd49ac1d02e4,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01283__mp3.wav
rob_is_hi_xtts_v2_01283__opus,is_hi_xtts_v2_01283,fake,Hindi,IndicSynth,xtts_v2,test,opus,6.5927,WAV/PCM_16,a84ed97598bb3166e8f15e9fb0c0013fa1626a398909ee7273e30a811303728c,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01283__opus.wav
rob_is_hi_xtts_v2_01283__telephone,is_hi_xtts_v2_01283,fake,Hindi,IndicSynth,xtts_v2,test,telephone,6.5927,WAV/PCM_16,4c2cf6551ca1738d768a80caba8f3c231224c4d1565a8127975beec0d1a08017,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01283__telephone.wav
rob_is_hi_xtts_v2_01283__lowpass,is_hi_xtts_v2_01283,fake,Hindi,IndicSynth,xtts_v2,test,lowpass,6.5927,WAV/PCM_16,68bd79692b1549a98d4ff976419876f935a2bf05932ded938ea66e9a6199e07d,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01283__lowpass.wav
rob_is_hi_xtts_v2_01283__multi_codec,is_hi_xtts_v2_01283,fake,Hindi,IndicSynth,xtts_v2,test,multi_codec,6.5927,WAV/PCM_16,c801600d3ceec712ebc606d429c0eefce4c741da1f8070f5bb705ebed7776a24,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01283__multi_codec.wav
rob_is_hi_xtts_v2_01287__mp3,is_hi_xtts_v2_01287,fake,Hindi,IndicSynth,xtts_v2,test,mp3,6.6354,WAV/PCM_16,82ccaac26f9714752c234bf7a97ee0713e00033aa4d12b7d72d3a8e2bd35f855,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01287__mp3.wav
rob_is_hi_xtts_v2_01287__opus,is_hi_xtts_v2_01287,fake,Hindi,IndicSynth,xtts_v2,test,opus,6.6354,WAV/PCM_16,9ea8e832c97b9d53913b477a20f783c38dfb6908bea3f03007b9880c2352b556,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01287__opus.wav
rob_is_hi_xtts_v2_01287__telephone,is_hi_xtts_v2_01287,fake,Hindi,IndicSynth,xtts_v2,test,telephone,6.6354,WAV/PCM_16,db0001649ce57943b1f9f9af9fb3decb9bcaa6080a65d3514de04271e8ce5f36,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01287__telephone.wav
rob_is_hi_xtts_v2_01287__lowpass,is_hi_xtts_v2_01287,fake,Hindi,IndicSynth,xtts_v2,test,lowpass,6.6354,WAV/PCM_16,384dfd95b14019a87df6f6e398f680eacd945858e76af248f704984d1388f711,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01287__lowpass.wav
rob_is_hi_xtts_v2_01287__multi_codec,is_hi_xtts_v2_01287,fake,Hindi,IndicSynth,xtts_v2,test,multi_codec,6.6354,WAV/PCM_16,b1699d3a19ecdeacf4eb2c795d29c7e2a192b9fbdce30e3dd042b22d1d9c2d74,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01287__multi_codec.wav
rob_is_hi_xtts_v2_01290__mp3,is_hi_xtts_v2_01290,fake,Hindi,IndicSynth,xtts_v2,test,mp3,4.7794,WAV/PCM_16,5c13140fcedfdced77f2a1e0d2e2757b8f1d7946d0798739931712ae57c11931,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01290__mp3.wav
rob_is_hi_xtts_v2_01290__opus,is_hi_xtts_v2_01290,fake,Hindi,IndicSynth,xtts_v2,test,opus,4.7794,WAV/PCM_16,85a6f808c8d460c2d8650bd81fa10057307b16013ae346473fee8d3edbcdc57b,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01290__opus.wav
rob_is_hi_xtts_v2_01290__telephone,is_hi_xtts_v2_01290,fake,Hindi,IndicSynth,xtts_v2,test,telephone,4.7794,WAV/PCM_16,3629ba3c82bd377d9ee46f22b9e472774746e3928a46e781d4b78ce4551f72aa,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01290__telephone.wav
rob_is_hi_xtts_v2_01290__lowpass,is_hi_xtts_v2_01290,fake,Hindi,IndicSynth,xtts_v2,test,lowpass,4.7794,WAV/PCM_16,97bf1659bba4cea2a3719fd7e20911fd8cb1c9c804eccd410bf0b20b25a66473,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01290__lowpass.wav
rob_is_hi_xtts_v2_01290__multi_codec,is_hi_xtts_v2_01290,fake,Hindi,IndicSynth,xtts_v2,test,multi_codec,4.7794,WAV/PCM_16,49afd4d698dd0ec98575b61cb5884dfee592f0579759ddf56ceda86e5e4433f0,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01290__multi_codec.wav
rob_is_hi_xtts_v2_01296__mp3,is_hi_xtts_v2_01296,fake,Hindi,IndicSynth,xtts_v2,test,mp3,4.6407,WAV/PCM_16,c5936c2c58e76b63eaead1fce8bea6caadba4987d9a66da39fc8a9c969c65225,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01296__mp3.wav
rob_is_hi_xtts_v2_01296__opus,is_hi_xtts_v2_01296,fake,Hindi,IndicSynth,xtts_v2,test,opus,4.6407,WAV/PCM_16,9ee60a74887c16728bb5cf0b7d9df16fb8727f5be05f83a7fa8ee24ef88a73da,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01296__opus.wav
rob_is_hi_xtts_v2_01296__telephone,is_hi_xtts_v2_01296,fake,Hindi,IndicSynth,xtts_v2,test,telephone,4.6407,WAV/PCM_16,dbbb0acf4a33f085006328aacad5e6394fc01ae93de2d1976e380f03ace1c8e3,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01296__telephone.wav
rob_is_hi_xtts_v2_01296__lowpass,is_hi_xtts_v2_01296,fake,Hindi,IndicSynth,xtts_v2,test,lowpass,4.6407,WAV/PCM_16,b624a768a4e43d40ff4bc259e7fca1e9e9c2f879d74f13c133288f4eb4db6849,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01296__lowpass.wav
rob_is_hi_xtts_v2_01296__multi_codec,is_hi_xtts_v2_01296,fake,Hindi,IndicSynth,xtts_v2,test,multi_codec,4.6407,WAV/PCM_16,056272e467fa8233e624811f7f33ef62660fa4a126896ee91fb1c61362cf844f,801f722e219c7151,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01296__multi_codec.wav
rob_is_hi_xtts_v2_01351__mp3,is_hi_xtts_v2_01351,fake,Hindi,IndicSynth,xtts_v2,test,mp3,6.5394,WAV/PCM_16,4c54bc06473e8ebc1f6570b5608335cefbb0b8bb282e3ad85ae05776ee1e9492,85930fc4a3d85bee,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01351__mp3.wav
rob_is_hi_xtts_v2_01351__opus,is_hi_xtts_v2_01351,fake,Hindi,IndicSynth,xtts_v2,test,opus,6.5394,WAV/PCM_16,7784fe2dabbf4c23cd21861a46d57759e10e8ff4789d57abea416d6baf46604e,85930fc4a3d85bee,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01351__opus.wav
rob_is_hi_xtts_v2_01351__telephone,is_hi_xtts_v2_01351,fake,Hindi,IndicSynth,xtts_v2,test,telephone,6.5394,WAV/PCM_16,d693d2095596012e366884cb4bcb225ad9fb2cdf399bdb32df4d3994e26b0d76,85930fc4a3d85bee,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01351__telephone.wav
rob_is_hi_xtts_v2_01351__lowpass,is_hi_xtts_v2_01351,fake,Hindi,IndicSynth,xtts_v2,test,lowpass,6.5394,WAV/PCM_16,1051b6f2172c8918051f42097227a6156499869b4ff7d919afb6cbb5614ad9e1,85930fc4a3d85bee,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01351__lowpass.wav
rob_is_hi_xtts_v2_01351__multi_codec,is_hi_xtts_v2_01351,fake,Hindi,IndicSynth,xtts_v2,test,multi_codec,6.5394,WAV/PCM_16,a05d30349068a5a1c54cd08a5d0d7d883ef564f201f8cdb48254786459d7666b,85930fc4a3d85bee,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01351__multi_codec.wav
rob_is_hi_xtts_v2_01367__mp3,is_hi_xtts_v2_01367,fake,Hindi,IndicSynth,xtts_v2,test,mp3,6.1234,WAV/PCM_16,f1e3f66a6364c9464f03b3a7482714f471fd6384577be20a4585171b41f02bff,85930fc4a3d85bee,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01367__mp3.wav
rob_is_hi_xtts_v2_01367__opus,is_hi_xtts_v2_01367,fake,Hindi,IndicSynth,xtts_v2,test,opus,6.1234,WAV/PCM_16,a9b5f7575551ad2acd346d5ec5062853953ff5aa2ffe42a7118bb71700984259,85930fc4a3d85bee,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01367__opus.wav
rob_is_hi_xtts_v2_01367__telephone,is_hi_xtts_v2_01367,fake,Hindi,IndicSynth,xtts_v2,test,telephone,6.1234,WAV/PCM_16,df67b02dbd05014a8823e1cda126145f836eb34ff29d0ea3bfd925ccdf6a91c3,85930fc4a3d85bee,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01367__telephone.wav
rob_is_hi_xtts_v2_01367__lowpass,is_hi_xtts_v2_01367,fake,Hindi,IndicSynth,xtts_v2,test,lowpass,6.1234,WAV/PCM_16,e2268e9dbbe91c739f321d0689e888518c5f0f949bf69f55044712ecfb398f5f,85930fc4a3d85bee,data/evaluation/robustness_v1/rob_is_hi_xtts_v2_01367__lowpass.wav
